SIREN,Libellé,2023,2022,2021,2020,2019,2018,2017,2016
572206977,dettes_fournisseurs_et_comptes_rattaches,1598591,1170594,1007018,820986,930570,1180617,0,0
572206977,dettes_fiscales_et_sociales,1284014,925855,784274,416396,490960,444455,0,0
572206977,autres_dettes,72488,52827,55377,28092,28262,27046,0,0
572206977,produits_constates_davance,1620,0,0,0,0,0,0,0
572206977,total_iv_dettes,5711608,4655601,4338777,3852473,3967426,4267416,0,0
572206977,total_general_passif,14678237,12491795,11186668,10097970,9697815,9496376,0,0
572206977,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,2451,2849,2113,2186,2436,2505,0,0
572206977,emprunts_participatifs,538864,0,0,0,383663,0,0,0
572206977,report_a_nouveau,0,0,0,0,2561,1988,0,0
572206977,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,0,0,0,0,0,0
572206977,dettes_sur_immobilisations_et_comptes_rattaches,0,0,24695,0,0,0,0,0
822168068,capital_souscrit_non_appele,0,0,0,0,0,5000,0,0
822168068,fonds_commercial,0,0,0,9128,9128,9128,0,0
822168068,autres_immobilisations_corporelles,0,0,0,294,294,429,0,0
822168068,total_i_immobilisations,0,0,0,9422,9422,14557,0,0
822168068,marchandises,0,0,0,21500,25700,32603,0,0
822168068,clients_et_comptes_rattaches,0,0,0,9030,21237,8860,0,0
822168068,autres_creances,0,0,0,1197,6483,5607,0,0
822168068,disponibilites,0,0,0,34732,5402,6230,10026,0
822168068,total_ii_actif_circulant,0,0,0,66460,58822,53300,0,0
822168068,total_general_actif,0,0,0,75881,68244,67857,0,0
822168068,capital_social_ou_individuel,0,0,0,20000,20000,20000,20000,0
822168068,report_a_nouveau,0,0,0,7151,-3136,-6903,0,0
822168068,resultat_de_lexercice_benefice_ou_perte,0,0,0,8134,10288,3767,0,0
822168068,total_i_capital_social,0,0,0,35285,27151,16864,0,0
822168068,emprunts_et_dettes_financieres_divers,0,0,0,29846,13907,13169,0,0
822168068,dettes_fournisseurs_et_comptes_rattaches,0,0,0,5694,17266,28891,0,0
822168068,dettes_fiscales_et_sociales,0,0,0,5055,7944,6957,0,0
822168068,autres_dettes,0,0,0,0,1976,1976,2661,0
822168068,total_iv_dettes,0,0,0,40596,41092,50993,0,0
822168068,total_general_passif,0,0,0,75881,68245,67857,0,0
822168068,immobilisations_incorporelles_fonds_commercial,0,0,0,0,0,0,9126,0
822168068,immobilisations_incorporelles_autres,0,0,0,0,0,0,5000,0
822168068,immobilisations_corporelles,0,0,0,0,0,0,564,0
822168068,total_actif_immobilise,0,0,0,0,0,0,14692,0
822168068,stock_marchandises,0,0,0,0,0,0,25380,0
822168068,creances_clients_et_comptes_rattaches,0,0,0,0,0,0,6731,0
822168068,creances_autres,0,0,0,0,0,0,3234,0
822168068,total_actif_circulant_charges_constatees_davance,0,0,0,0,0,0,45371,0
822168068,total_general_actif,0,0,0,0,0,0,60063,0
822168068,resultat_de_lexercice,0,0,0,0,0,0,-6903,0
822168068,total_des_capitaux_propres_total_i,0,0,0,0,0,0,13097,0
822168068,fournisseurs_et_comptes_rattaches,0,0,0,0,0,0,44306,0
822168068,total_des_dettes,0,0,0,0,0,0,46966,0
822168068,total_general_passif,0,0,0,0,0,0,60063,0
505123364,autres_immobilisations_corporelles,1980,2231,2153,1083,2033,0,0,0
505123364,autres_immobilisations_financieres,250,250,500,500,500,0,0,0
505123364,total_i_immobilisations,2230,2481,2653,1583,2533,0,0,0
505123364,marchandises,798173,1041174,780659,549162,352788,0,0,0
505123364,avances_et_acomptes_verses_sur_commandes,0,168,72,0,0,0,0,0
505123364,clients_et_comptes_rattaches,13420,6288,17840,200670,67738,0,0,0
505123364,autres_creances,7975,2032,18782,620,873,0,0,0
505123364,disponibilites,298050,213622,284394,357884,236128,0,0,0
505123364,total_ii_actif_circulant,1117617,1263284,1101747,1108335,657527,0,0,0
505123364,total_general_actif,1119847,1265765,1104400,1109918,662213,0,0,0
505123364,capital_social_ou_individuel,100000,100000,100000,100000,100000,0,0,0
505123364,reserve_legale,10000,10000,10000,10000,10000,0,0,0
505123364,autres_reserves,608613,686592,611614,510724,453491,0,0,0
505123364,resultat_de_lexercice_benefice_ou_perte,148094,172021,74978,100890,57233,0,0,0
505123364,total_i_capital_social,866707,968613,796592,721614,620724,0,0,0
505123364,emprunts_et_dettes_aupres_des_etablissements_de_credit,177687,250909,300065,300000,0,0,0,0
505123364,emprunts_et_dettes_financieres_divers,70000,0,0,0,0,0,0,0
505123364,dettes_fournisseurs_et_comptes_rattaches,4056,6569,5302,67594,14579,0,0,0
505123364,dettes_fiscales_et_sociales,1397,39673,2292,20711,24757,0,0,0
505123364,total_iv_dettes,253140,297151,307808,388305,39336,0,0,0
505123364,total_general_passif,1119847,1265765,1104400,1109918,662213,0,0,0
505123364,emprunts_participatifs,70000,0,0,0,0,0,0,0
505123364,charges_constatees_davance,0,0,0,0,0,0,0,0
505123364,ecarts_de_conversion_actif,0,0,0,0,2154,0,0,0
505123364,provisions_pour_risques,0,0,0,0,2154,0,0,0
505123364,total_iii_provisions,0,0,0,0,2154,0,0,0
505123364,avances_et_acomptes_recus_sur_commandes_en_cours,0,0,0,0,0,0,0,0
505123364,autres_dettes,0,0,150,0,0,0,0,0
505123364,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,57144,88305,0,0,0,0
847486115,immobilisations_incorporelles_autres,0,0,33,417,801,0,0,0
847486115,immobilisations_corporelles,0,0,617,927,1237,0,0,0
847486115,total_actif_immobilise,0,0,650,1344,2038,0,0,0
847486115,creances_autres,0,0,497,413,337,0,0,0
847486115,disponibilites,0,0,266,1652,1385,0,0,0
847486115,total_actif_circulant_charges_constatees_davance,0,0,763,2065,1722,0,0,0
847486115,total_general_actif,0,0,1414,3410,3761,0,0,0
847486115,capital_social_ou_individuel,0,0,5000,5000,5000,0,0,0
847486115,resultat_de_lexercice,0,0,-1963,-840,-1981,0,0,0
847486115,total_des_capitaux_propres_total_i,0,0,216,2179,3019,0,0,0
847486115,autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
847486115,autres_dettes,0,0,742,787,742,0,0,0
847486115,total_des_dettes,0,0,1198,1231,742,0,0,0
847486115,total_general_passif,0,0,1414,3410,3761,0,0,0
847486115,report_a_nouveau,0,0,-2821,-1981,0,0,0,0
847486115,fournisseurs_et_comptes_rattaches,0,0,456,444,0,0,0,0
389658568,concessions_brevets_et_droits_similaires,0,0,262,754,1304,0,0,0
389658568,installations_techniques_materiel_et_outillage_industriels,0,0,0,0,0,0,0,0
389658568,autres_immobilisations_corporelles,0,7232,11790,14064,17081,0,0,0
389658568,autres_immobilisations_financieres,0,6127,6127,6127,6127,0,0,0
389658568,total_i_immobilisations,0,13359,18178,20945,24512,0,0,0
389658568,marchandises,0,406607,424191,419402,355634,0,0,0
389658568,clients_et_comptes_rattaches,0,14065,24094,34299,17597,0,0,0
389658568,autres_creances,0,2463,4753,9799,16904,0,0,0
389658568,valeurs_mobilieres_de_placement,0,200,200,200,0,0,0,0
389658568,disponibilites,0,7401,8231,9084,3016,0,0,0
389658568,charges_constatees_davance,0,3112,2160,2019,5641,0,0,0
389658568,total_ii_actif_circulant,0,433847,463629,474803,398792,0,0,0
389658568,ecarts_de_conversion_actif,0,2052,1568,65,0,0,0,0
389658568,total_general_actif,0,449257,483375,495814,423304,0,0,0
389658568,capital_social_ou_individuel,0,7622,7622,7622,7622,0,0,0
389658568,reserve_legale,0,762,762,762,762,0,0,0
389658568,report_a_nouveau,0,43501,38803,37931,28653,0,0,0
389658568,resultat_de_lexercice_benefice_ou_perte,0,20007,4699,871,9278,0,0,0
389658568,total_i_capital_social,0,71892,51886,47187,46316,0,0,0
389658568,provisions_pour_risques,0,2052,1568,65,0,0,0,0
389658568,total_iii_provisions,0,2052,1568,65,0,0,0,0
389658568,emprunts_et_dettes_aupres_des_etablissements_de_credit,0,94939,111394,115217,17910,0,0,0
389658568,emprunts_et_dettes_financieres_divers,0,145219,169985,187060,218280,0,0,0
389658568,dettes_fournisseurs_et_comptes_rattaches,0,99713,111075,113734,108908,0,0,0
389658568,dettes_fiscales_et_sociales,0,32125,35920,31280,26593,0,0,0
389658568,autres_dettes,0,2833,1547,412,4397,0,0,0
389658568,total_iv_dettes,0,374830,429922,447704,376087,0,0,0
389658568,dettes_diverses,0,483,0,857,901,0,0,0
389658568,total_general_passif,0,449257,483375,495814,423304,0,0,0
389658568,dettes_et_produits_constates_davance_a_moins_dun_an,0,307346,334982,338681,367943,0,0,0
389658568,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,0,0,0,678,0,0,0
389658568,emprunts_participatifs,0,145219,169985,187060,218280,0,0,0
803460302,autres_immobilisations_corporelles,0,0,0,0,0,0,0,2548
803460302,total_i_immobilisations,0,0,0,0,0,0,0,2548
803460302,marchandises,0,0,0,0,0,0,0,121871
803460302,autres_creances,0,0,0,0,0,0,0,9967
803460302,disponibilites,0,0,0,0,0,0,0,6250
803460302,total_ii_actif_circulant,0,0,0,0,0,0,0,138089
803460302,total_general_actif,0,0,0,0,0,0,0,140637
803460302,capital_social_ou_individuel,0,0,0,0,0,0,0,5000
803460302,reserve_legale,0,0,0,0,0,0,0,500
803460302,report_a_nouveau,0,0,0,0,0,0,0,1593
803460302,resultat_de_lexercice_benefice_ou_perte,0,0,0,0,0,0,0,4688
803460302,total_i_capital_social,0,0,0,0,0,0,0,11781
803460302,emprunts_et_dettes_financieres_divers,0,0,0,0,0,0,0,125844
803460302,dettes_fournisseurs_et_comptes_rattaches,0,0,0,0,0,0,0,3012
803460302,total_iv_dettes,0,0,0,0,0,0,0,128856
803460302,total_general_passif,0,0,0,0,0,0,0,140637
803460302,emprunts_participatifs,0,0,0,0,0,0,0,125844
532942661,immobilisations_incorporelles_autres,0,511,1011,1511,2011,0,0,0
532942661,total_actif_immobilise,0,511,1011,1511,2011,2500,2500,0
532942661,stock_marchandises,0,16000,21566,25471,49012,9977,6073,0
532942661,creances_clients_et_comptes_rattaches,0,21139,35676,2042,25161,21916,22904,0
532942661,creances_autres,0,7458,7152,315,1372,712,1018,0
532942661,disponibilites,0,18825,33687,40598,7978,5205,11600,0
532942661,charges_constatees_davance,0,196,190,190,189,940,903,0
532942661,total_actif_circulant_charges_constatees_davance,0,63618,98271,68616,83712,38751,42498,0
532942661,total_general_actif,0,64129,99282,70127,85723,41251,44998,0
532942661,capital_social_ou_individuel,0,2000,2000,2000,2000,2000,2000,0
532942661,reserve_legale,0,200,200,35,35,35,35,0
532942661,report_a_nouveau,0,27552,14321,9965,9575,10456,-2376,0
532942661,resultat_de_lexercice,0,-84037,13231,4521,390,-881,12832,0
532942661,total_des_capitaux_propres_total_i,0,-54285,29752,16521,12000,11610,12491,0
532942661,fournisseurs_et_comptes_rattaches,0,52139,41272,5588,39838,4305,11393,0
532942661,autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
532942661,autres_dettes,0,66275,28259,48018,33884,25336,21115,0
532942661,total_des_dettes,0,118414,69531,53606,73722,29641,32507,0
532942661,total_general_passif,0,64129,99282,70127,85723,41251,44998,0
532942661,immobilisations_corporelles,0,0,0,0,0,2500,2500,0
439456237,concessions_brevets_et_droits_similaires,0,0,0,0,0,0,0,0
439456237,fonds_commercial,0,0,0,0,0,0,0,87622
439456237,constructions,0,0,0,0,0,0,0,8783
439456237,installations_techniques_materiel_et_outillage_industriels,0,0,0,0,0,0,0,10868
439456237,autres_immobilisations_corporelles,0,0,0,0,0,0,0,60
439456237,autres_participations,0,0,0,0,0,0,0,63000
439456237,autres_immobilisations_financieres,0,0,0,0,0,0,0,17013
439456237,total_i_immobilisations,0,0,0,0,0,0,0,187346
439456237,marchandises,0,0,0,0,0,0,0,549629
439456237,clients_et_comptes_rattaches,0,0,0,0,0,0,0,48996
439456237,autres_creances,0,0,0,0,0,0,0,116528
439456237,disponibilites,0,0,0,0,0,0,0,27700
439456237,total_ii_actif_circulant,0,0,0,0,0,0,0,742852
439456237,total_general_actif,0,0,0,0,0,0,0,930198
439456237,parts_a_moins_dun_an,0,0,0,0,0,0,0,0
439456237,capital_social_ou_individuel,0,0,0,0,0,0,0,7622
439456237,reserve_legale,0,0,0,0,0,0,0,762
439456237,report_a_nouveau,0,0,0,0,0,0,0,558101
439456237,resultat_de_lexercice_benefice_ou_perte,0,0,0,0,0,0,0,46799
439456237,total_i_capital_social,0,0,0,0,0,0,0,613284
439456237,emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,0,0,0,0,0,110544
439456237,emprunts_et_dettes_financieres_divers,0,0,0,0,0,0,0,13092
439456237,dettes_fournisseurs_et_comptes_rattaches,0,0,0,0,0,0,0,98836
439456237,dettes_fiscales_et_sociales,0,0,0,0,0,0,0,7364
439456237,autres_dettes,0,0,0,0,0,0,0,87078
439456237,total_iv_dettes,0,0,0,0,0,0,0,316914
439456237,total_general_passif,0,0,0,0,0,0,0,930198
439456237,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,0,0,0,0,0,316914
439456237,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,0,0,0,0,0,0,110544
844110551,frais_detablissement,0,0,0,504,0,1633,0,0
844110551,total_i_immobilisations,0,0,0,504,0,1633,0,0
844110551,clients_et_comptes_rattaches,0,4636,14248,3156,0,0,0,0
844110551,autres_creances,0,534,2964,350,0,505,0,0
844110551,total_ii_actif_circulant,0,7657,17212,4236,0,505,0,0
844110551,total_general_actif,0,7657,17212,4741,0,2139,0,0
844110551,capital_social_ou_individuel,0,1000,1000,1000,0,1000,0,0
844110551,reserve_legale,0,100,100,0,0,0,0,0
844110551,autres_reserves,0,43,43,0,0,0,0,0
844110551,resultat_de_lexercice_benefice_ou_perte,0,-104,-80,257,0,-465,0,0
844110551,total_i_capital_social,0,958,1062,1143,0,534,0,0
844110551,emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,4260,0,0,0,0,0
844110551,dettes_fournisseurs_et_comptes_rattaches,0,6698,8046,3374,0,480,0,0
844110551,dettes_fiscales_et_sociales,0,0,3843,224,0,0,0,0
844110551,total_iv_dettes,0,6698,16149,3598,0,1604,0,0
844110551,total_general_passif,0,7657,17212,4741,0,2139,0,0
844110551,dettes_et_produits_constates_davance_a_moins_dun_an,0,6698,16149,3598,0,1604,0,0
844110551,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,0,4260,0,0,0,0,0
844110551,disponibilites,0,2487,0,214,0,0,0,0
844110551,charges_constatees_davance,0,0,0,515,0,0,0,0
844110551,report_a_nouveau,0,-80,0,-113,0,0,0,0
844110551,emprunts_et_dettes_financieres_divers,0,0,0,0,0,1124,0,0
353015191,concessions_brevets_et_droits_similaires,0,0,0,0,57,253,449,645
353015191,autres_immobilisations_corporelles,0,0,0,0,0,718,1115,1939
353015191,autres_participations,0,0,0,0,4968,4968,4968,12560
353015191,autres_immobilisations_financieres,0,0,0,0,778327,752975,731060,918291
353015191,total_i_immobilisations,0,0,0,0,834509,809404,737591,933435
353015191,marchandises,0,0,0,0,59090,60386,91500,97958
353015191,clients_et_comptes_rattaches,0,0,0,0,6029,4564,107677,97405
353015191,autres_creances,0,0,0,0,36241,51286,56546,125019
353015191,disponibilites,0,0,0,0,104387,89727,12825,88514
353015191,charges_constatees_davance,0,0,0,0,684,200,514,905
353015191,total_ii_actif_circulant,0,0,0,0,206431,206164,269062,409802
353015191,total_general_actif,0,0,0,0,1040940,1015568,1006653,1343237
353015191,parts_a_moins_dun_an,0,0,0,0,0,0,0,0
353015191,capital_social_ou_individuel,0,0,0,0,38112,38112,38112,38112
353015191,reserve_legale,0,0,0,0,3812,3812,3812,3812
353015191,autres_reserves,0,0,0,0,820219,820219,739664,560304
353015191,resultat_de_lexercice_benefice_ou_perte,0,0,0,0,-40416,-60840,80555,179359
353015191,total_i_capital_social,0,0,0,0,760887,801304,862143,781588
353015191,provisions_pour_risques,0,0,0,0,0,0,0,50000
353015191,total_iii_provisions,0,0,0,0,0,0,0,50000
353015191,emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,0,0,0,0,0,27761
353015191,emprunts_et_dettes_financieres_divers,0,0,0,0,7856,1803,554,6611
353015191,dettes_fournisseurs_et_comptes_rattaches,0,0,0,0,161349,97111,69362,125432
353015191,dettes_fiscales_et_sociales,0,0,0,0,74765,73914,73194,351846
353015191,total_iv_dettes,0,0,0,0,280052,214264,144510,511649
353015191,total_general_passif,0,0,0,0,1040940,1015568,1006653,1343237
353015191,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,0,0,243970,172828,143110,511649
353015191,avances_et_acomptes_recus_sur_commandes_en_cours,0,0,0,0,36082,41436,1400,0
353015191,prets,0,0,0,0,51156,50490,0,0
353015191,terrains,0,0,0,0,0,0,0,0
353015191,report_a_nouveau,0,0,0,0,-60840,0,0,0
530239771,immobilisations_incorporelles_autres,0,0,0,0,0,0,0,0
530239771,immobilisations_corporelles,0,0,0,0,0,0,0,41949
530239771,immobilisations_financieres,0,0,0,0,0,0,0,237
530239771,total_actif_immobilise,0,0,0,0,0,0,0,42186
530239771,stock_marchandises,0,0,0,0,0,0,0,55719
530239771,creances_autres,0,0,0,0,0,0,0,1658
530239771,valeurs_mobilieres_de_placement,0,0,0,0,0,0,0,470
530239771,disponibilites,0,0,0,0,0,0,0,25804
530239771,charges_constatees_davance,0,0,0,0,0,0,0,28110
530239771,total_actif_circulant_charges_constatees_davance,0,0,0,0,0,0,0,111762
530239771,total_general_actif,0,0,0,0,0,0,0,153948
530239771,capital_social_ou_individuel,0,0,0,0,0,0,0,10000
530239771,reserve_legale,0,0,0,0,0,0,0,1000
530239771,autres_reserves,0,0,0,0,0,0,0,40928
530239771,report_a_nouveau,0,0,0,0,0,0,0,18247
530239771,resultat_de_lexercice,0,0,0,0,0,0,0,17694
530239771,total_des_capitaux_propres_total_i,0,0,0,0,0,0,0,87870
530239771,emprunts_et_dettes_assimilees,0,0,0,0,0,0,0,9993
530239771,avances_et_acomptes_recus_sur_commandes_en_cours,0,0,0,0,0,0,0,730
530239771,fournisseurs_et_comptes_rattaches,0,0,0,0,0,0,0,45223
530239771,autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
530239771,autres_dettes,0,0,0,0,0,0,0,10130
530239771,total_des_dettes,0,0,0,0,0,0,0,66077
530239771,total_general_passif,0,0,0,0,0,0,0,153948
540015716,constructions,0,0,0,0,0,2989,0,0
540015716,autres_immobilisations_corporelles,0,0,0,0,0,1476,1089,2176
540015716,autres_titres_immobilises,0,0,0,0,0,50,50,50
540015716,total_i_immobilisations,0,0,0,0,0,4515,1139,2226
540015716,marchandises,0,0,0,0,0,12049,16410,24988
540015716,clients_et_comptes_rattaches,0,0,0,0,0,70597,84126,68772
540015716,autres_creances,0,0,0,0,0,6069,1777,13985
540015716,valeurs_mobilieres_de_placement,0,0,0,0,0,29995,29995,29995
540015716,disponibilites,0,0,0,0,0,68153,64583,54222
540015716,total_ii_actif_circulant,0,0,0,0,0,186865,196893,191964
540015716,total_general_actif,0,0,0,0,0,191381,198032,194190
540015716,capital_social_ou_individuel,0,0,0,0,0,35000,35000,35000
540015716,reserve_legale,0,0,0,0,0,3500,3500,3500
540015716,report_a_nouveau,0,0,0,0,0,55572,50206,48361
540015716,resultat_de_lexercice_benefice_ou_perte,0,0,0,0,0,-19679,5365,1844
540015716,total_i_capital_social,0,0,0,0,0,74392,94072,88706
540015716,dettes_fournisseurs_et_comptes_rattaches,0,0,0,0,0,114999,100535,101640
540015716,autres_dettes,0,0,0,0,0,1989,2433,3844
540015716,total_iv_dettes,0,0,0,0,0,116988,103960,105484
540015716,total_general_passif,0,0,0,0,0,191381,198032,194190
540015716,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,0,0,0,116908,103960,105484
540015716,dettes_fiscales_et_sociales,0,0,0,0,0,0,991,0
500019559,concessions_brevets_et_droits_similaires,500,0,0,0,0,0,0,0
500019559,fonds_commercial,85000,0,0,0,0,0,0,0
500019559,autres_immobilisations_incorporelles,24356,0,0,0,0,0,0,0
500019559,installations_techniques_materiel_et_outillage_industriels,0,0,0,0,0,0,0,0
500019559,autres_immobilisations_corporelles,186045,0,0,0,0,0,0,0
500019559,autres_participations,22,0,0,0,0,0,0,0
500019559,autres_immobilisations_financieres,20221,0,0,0,0,0,0,0
500019559,total_i_immobilisations,316144,0,0,0,0,0,0,0
500019559,marchandises,576320,0,0,0,0,0,0,0
500019559,clients_et_comptes_rattaches,260764,0,0,0,0,0,0,0
500019559,autres_creances,67883,0,0,0,0,0,0,0
500019559,disponibilites,8318,0,0,0,0,0,0,0
500019559,charges_constatees_davance,7510,0,0,0,0,0,0,0
500019559,total_ii_actif_circulant,920795,0,0,0,0,0,0,0
500019559,total_general_actif,1236939,0,0,0,0,0,0,0
500019559,capital_social_ou_individuel,5000,0,0,0,0,0,0,0
500019559,reserve_legale,500,0,0,0,0,0,0,0
500019559,autres_reserves,108495,0,0,0,0,0,0,0
500019559,resultat_de_lexercice_benefice_ou_perte,-212548,0,0,0,0,0,0,0
500019559,total_i_capital_social,-98553,0,0,0,0,0,0,0
500019559,emprunts_et_dettes_aupres_des_etablissements_de_credit,213,0,0,0,0,0,0,0
500019559,emprunts_et_dettes_financieres_divers,27844,0,0,0,0,0,0,0
500019559,dettes_fournisseurs_et_comptes_rattaches,560311,0,0,0,0,0,0,0
500019559,dettes_fiscales_et_sociales,150939,0,0,0,0,0,0,0
500019559,autres_dettes,596184,0,0,0,0,0,0,0
500019559,total_iv_dettes,1335492,0,0,0,0,0,0,0
500019559,total_general_passif,1236939,0,0,0,0,0,0,0
500019559,dettes_et_produits_constates_davance_a_moins_dun_an,1335492,0,0,0,0,0,0,0
500019559,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,213,0,0,0,0,0,0,0
851596379,immobilisations_financieres,0,0,0,2580,0,0,0,0
851596379,total_actif_immobilise,0,0,0,2580,0,0,0,0
851596379,stock_marchandises,0,0,0,6557,0,0,0,0
851596379,total_actif_circulant_charges_constatees_davance,0,0,0,6557,0,0,0,0
851596379,total_general_actif,0,0,0,9137,0,0,0,0
851596379,capital_social_ou_individuel,0,0,0,1000,0,0,0,0
851596379,resultat_de_lexercice,0,0,0,-13440,0,0,0,0
851596379,total_des_capitaux_propres_total_i,0,0,0,-12440,0,0,0,0
851596379,fournisseurs_et_comptes_rattaches,0,0,0,360,0,0,0,0
851596379,autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
851596379,autres_dettes,0,0,0,21217,0,0,0,0
851596379,total_des_dettes,0,0,0,21577,0,0,0,0
851596379,total_general_passif,0,0,0,9137,0,0,0,0
801648601,fonds_commercial,0,0,0,44950,44950,42700,0,0
801648601,total_i_immobilisations,0,0,0,44950,44950,42700,0,0
801648601,clients_et_comptes_rattaches,0,0,0,17493,22319,14673,0,0
801648601,autres_creances,0,0,0,1348,3893,996,0,0
801648601,disponibilites,0,0,0,19517,15559,26908,0,0
801648601,charges_constatees_davance,0,0,0,12000,15847,10934,0,0
801648601,total_ii_actif_circulant,0,0,0,50359,57619,53512,0,0
801648601,total_general_actif,0,0,0,95309,102569,96212,0,0
801648601,capital_social_ou_individuel,0,0,0,1000,1000,1000,0,0
801648601,reserve_legale,0,0,0,100,100,100,0,0
801648601,autres_reserves,0,0,0,48079,42773,34408,0,0
801648601,resultat_de_lexercice_benefice_ou_perte,0,0,0,179,5306,8365,0,0
801648601,total_i_capital_social,0,0,0,49358,49179,43873,0,0
801648601,emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,0,13928,22528,30978,0,0
801648601,emprunts_et_dettes_financieres_divers,0,0,0,20275,4283,321,0,0
801648601,dettes_fournisseurs_et_comptes_rattaches,0,0,0,5791,14285,10471,0,0
801648601,dettes_fiscales_et_sociales,0,0,0,5957,12294,10569,0,0
801648601,total_iv_dettes,0,0,0,45951,53390,52338,0,0
801648601,total_general_passif,0,0,0,95309,102569,96212,0,0
801648601,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,0,40775,0,52338,0,0
412399792,concessions_brevets_et_droits_similaires,0,28133,51437,72082,17200,20478,15849,0
412399792,fonds_commercial,0,712157,712157,712157,712157,712157,712157,0
412399792,installations_techniques_materiel_et_outillage_industriels,0,552858,511456,297933,132192,144627,120374,0
412399792,autres_immobilisations_corporelles,0,1418235,1477171,628890,724230,820359,712118,0
412399792,immobilisations_en_cours,0,11499,0,0,110437,33692,12000,0
412399792,avances_et_acomptes,0,0,0,0,108400,73321,3518,0
412399792,autres_immobilisations_financieres,0,224315,237618,224409,182352,152883,127820,0
412399792,total_i_immobilisations,0,2947198,2989839,1935470,1986967,1957518,1703836,0
412399792,matieres_premieres_approvisionnements,0,5639583,10864986,7164289,2813507,1850337,1850469,0
412399792,produits_intermediaires_et_finis,0,4310419,3871762,3524695,3247777,2872952,2716983,0
412399792,marchandises,0,1441499,1288443,886427,776635,694465,686038,0
412399792,avances_et_acomptes_verses_sur_commandes,0,2236925,1445860,1264175,1388801,904888,1268052,0
412399792,clients_et_comptes_rattaches,0,17342704,13839216,15433486,15246775,12218889,13879332,0
412399792,autres_creances,0,1288160,1234384,311568,827512,1432940,4641833,0
412399792,disponibilites,0,4695391,3909765,134047,137457,566784,110002,0
412399792,charges_constatees_davance,0,339388,338843,330243,267125,262345,226563,0
412399792,total_ii_actif_circulant,0,37294069,36793259,29048931,24705590,20803600,25379273,0
412399792,ecarts_de_conversion_actif,0,2809,0,3118,1629,1570,29537,0
412399792,total_general_actif,0,40244075,39783098,30987520,26694187,22762689,27112645,0
412399792,capital_social_ou_individuel,0,7413696,7413696,7413696,7413696,7413696,7413696,0
412399792,primes_demission_de_fusion_dapport,0,11,11,11,11,11,11,0
412399792,ecarts_de_reevaluation,0,0,0,0,0,0,0,0
412399792,reserve_legale,0,741370,741370,741370,741370,741370,741370,0
412399792,reserves_reglementees,0,980,980,980,980,980,980,0
412399792,report_a_nouveau,0,4264989,4364024,4114635,3996638,3150198,2568567,0
412399792,resultat_de_lexercice_benefice_ou_perte,0,1641376,1652231,2749809,2122225,1848554,2079937,0
412399792,total_i_capital_social,0,14062422,14172313,15020501,14274920,13154809,12804560,0
412399792,provisions_pour_risques,0,584628,569619,391923,408295,246695,230795,0
412399792,provisions_pour_charges,0,1205103,1433732,1455149,1516616,1425703,1587387,0
412399792,total_iii_provisions,0,1789731,2003351,1847072,1924911,1672398,1818182,0
412399792,emprunts_et_dettes_aupres_des_etablissements_de_credit,0,49097,45829,685910,861656,85366,2491513,0
412399792,emprunts_et_dettes_financieres_divers,0,106562,106562,100000,100000,100000,100000,0
412399792,dettes_fournisseurs_et_comptes_rattaches,0,20278279,7336059,5683951,5722529,4719933,5819751,0
412399792,dettes_fiscales_et_sociales,0,3548054,3337794,2917039,3199740,2503988,2937060,0
412399792,dettes_sur_immobilisations_et_comptes_rattaches,0,20001,37287,66392,81359,10589,15544,0
412399792,autres_dettes,0,381167,12743904,4666451,390197,126687,171137,0
412399792,produits_constates_davance,0,0,0,0,137990,388021,948934,0
412399792,total_iv_dettes,0,24383160,23607434,14119742,10493470,7934583,12483939,0
412399792,dettes_diverses,0,8763,0,204,886,899,5964,0
412399792,total_general_passif,0,40244075,39783098,30987520,26694187,22762689,27112645,0
825109614,stock_marchandises,0,205191,143069,153403,66205,62904,18879,0
825109614,creances_clients_et_comptes_rattaches,0,40470,51067,13127,9562,22134,30990,0
825109614,creances_autres,0,137059,130934,135,1801,668,578,0
825109614,disponibilites,0,23761,9566,713,172,2017,3604,0
825109614,total_actif_circulant_charges_constatees_davance,0,408065,336220,169196,79429,89179,54051,0
