,522740752_KARTING INDOOR PROVENCE,453464893_HENIN BOWL 62,539626283_LES SAVANTS DE GAÏA,424161065_LES ECURIES DES SABLONS,848023974_L'ILE VERTE,844395012_LAC ET FORET,338158405_SILLAGES,840711550_WAM PARK DEVELOPPEMENT,834084998_LE NAUTILE,480983998_ZIDANE SPORT CONCEPT,519657639_PUY DU FOU INTERNATIONAL,822146726_LES NYMPHEAS,830138731_SOCIETE DU GOLF DE DIVONNE,333006138_SOCIETE D'ECONOMIE MIXTE LOCALE DE GESTION DU PORT DE BANDOL,504488735_LASER 94,817391238_RLC CLIMBERS,799904479_CA BEAUFORT EN ANJOU,522933746_CALICEO SAINT HERBLAIN,514054345_Pi Laser,824021299_ENFANCE-JEUNESSE MEDULLIENNE,833029655_ESCAPE DIMENSION,532193968_PARC NATUREO,823147269_GRAVITY,451128607_ALTIPLANO EXPLOITATION,385303706_SWING,802476473_LES ONDINES,493512925_LASER GAME GRENOBLE,484120076_Société d'Exploitation du Musée du Rhum de La Réunion,404899270_EQUILOISIRS - FAE,800444515_LASER GAME EVOLUTION S12 REIMS,799358742_LASER GAME EVOLUTION CHAMBERY,409984846_ESPACEO,847596061_AQUABELLA,478439854_PITCHOUN GYM,751982158_BRETIGNY FD,837934215_SCO ACADEMY,501676167_N'JOY,487740383_STAR RECEPTION,391074242_TEAM ACTIVE GRAND OUEST,518825450_ESPACE OREANE,793383340_AQUAZERGUES,808433023_ENFANCE EN PAYS MORNANTAIS,820742120_ESPACE LOISIRS COLOMIERS,801224627_VITALSPA BOUC BEL AIR,824968002_VILLASPORT,403614951_FUN LOISIRS,412254484_PARC INTERCOMMUNAL D'EQUITATION DU CHATEAU BLEU,515339653_ESL Gaming France,501182323_CALICEO PAU,535310007_ALTIPLANO CONSTRUCTION,440133023_ALRECREA FRANCE,803621143_CA CHATEL,478484603_CENTRE EQUESTRE LES ALLEES CAVALIERES,382818227_SCAN 89,812794303_KARTING DE NANTES,539653105_BEMBOM BROTHERS,344519251_SOCIETE D'ECONOMIE MIXTE DE GESTION DES PORTS DE PLAISANCE ET EQUIPEMENTS PUBLICS DE LOISIRS DU PAYS DE LORIENT,498292143_TEAM ACTIVE ILE DE FRANCE,820641033_GOLDRONE,329045322_SOCIETE ANONYME D ECONOMIE MIXTE D ORGANISATION ET DE GESTIO,809102452_DOCK 39 TERVILLE,399617661_OPERA,438261216_ANIMFIT,833173768_FLY IN LE BEL AIR,490122991_SNC LA LOUE,520945486_FLY ZONE,351499785_TAKA CLUB,442039004_LOISIRS INTERURBAIN LASER,415296466_L EPINETTE DE BOISEMONT,390485514_COMPAGNIE DES BALADES RALLYES,749920765_AQUARENA,794402164_SOPOOL,799358734_LASER GAME EVOLUTION DUNKERQUE,450702824_ZOO DE LA BOISSIERE DU DORE,822027801_LE SANATORIUM,832202600_COSMIC JUMP 54,420877888_SOCIETE D'ECONOMIE MIXTE DE GESTION DU PORT DE FREJUS,815170071_FORMEO,813002565_BIOPOLE LEA NATURE,828622084_RONCQ LOISIRS,499371433_9ème ART +,841531924_CAPSULE CORP,532449188_COMPAGNIE SAUMUROISE DE NAVIGATION - SAINT NICOLAS,832191415_L'AQUACIENNE,524133089_OC'KIDS,445352552_PYRENEES HO
802476473_LES ONDINES,0.5946720602148784,0.8951241418067616,0.28985085432053087,0.9843906017284418,0.9936425551170536,0.8064086747568875,-0.048064470387107684,-0.016424476743920117,0.7097118141132189,-0.20050276011572643,0.8321650091896334,0.7687145072544971,-0.8296026192365222,0.45854095709676196,0.9142725318430553,0.7301927882346252,0.33401188319309066,0.7668072515012047,0.7193809853838334,-0.0787130118067571,0.9362030533789297,0.7906306071027254,0.9999494721720583,0.9973726693230781,0.5201354212681473,1.0,0.864822381057335,0.9724692346022998,0.38894746508516725,0.7976144833599857,0.84551877797177,0.7697463970436497,0.30173852310209287,0.9799035704302136,0.6877950352312742,0.5943680952762587,0.019463458127476158,0.7252974408150529,0.5749853852035179,0.4292776131223889,0.7335235585738507,0.9101511482094302,0.7381219119321069,0.22959661806931989,0.9997791985850691,0.7892940463951604,-0.9118908640347897,0.9402083519432987,0.7773207737596712,0.6835357897450346,0.648886054922168,0.4453908698662172,0.9430873956564074,0.05319678283816957,0.7331529379241628,-0.6138202022915787,0.7605459709075177,0.9999944263072448,0.9967564831939908,-0.8935723835246034,0.4358862945169849,0.9266231252143634,0.6700572027380061,0.6724545568372753,0.9880549336480516,0.6898026998011161,0.8376796294067635,0.9474773011578956,0.9708207678976631,0.7751279606032977,0.9799091847884647,0.9662717742940362,0.8862254637473599,0.6943804929495537,0.876155939607109,0.8188097870318944,-0.9978004610423572,0.9870710094305672,0.5550849920967518,0.8937783898932828,0.7116896503721918,0.8362222160013043,0.9313067889686631,0.9361983078143274,0.998038059493105,0.8064601500278825
493512925_LASER GAME GRENOBLE,0.9179404834647636,0.9979582537585332,0.7311941491644323,0.762958530217568,0.8027999046855612,0.994308396379094,-0.5430648772719541,-0.5162144608067931,0.9674846050381296,0.31848302937113093,0.9980912387060613,0.9859265701818886,-0.43712155411996545,-0.04962675756721586,0.9940749490868227,0.9745273774421336,0.7621039771870873,0.9854245668630042,0.9708880002808354,-0.5685929173364184,0.9861094573031226,0.991174062393275,0.8597315364003704,0.8989214420627628,0.02100812412843991,0.864822381057335,1.0,0.7240132848654132,0.798914755756321,0.9926319901849626,0.9993059085481832,0.9861952657263301,-0.21772621218604318,0.9475929197319436,0.9592813933597987,0.9177904473701156,-0.48515038807559047,0.9729017988451693,0.0864783020286201,0.8247119142057975,0.9756118990120048,0.5791200743650367,0.9770799405842147,0.687225652337191,0.8751816850953087,0.9908827371795673,-0.5825543961859007,0.6421055596121212,0.9881038655766857,0.2246618327007633,0.9431950483263434,0.8347125571898234,0.648639591067903,0.5473727819166818,0.9754920944875605,-0.9272087911436958,0.3317459659615412,0.8631412403739447,0.9024229337652407,-0.9981737901939944,0.8288352367341342,0.612587399131828,0.9521776672721066,0.9531609138848177,0.9318632690546956,0.23305369630525796,0.9986599366688171,0.9799756556282059,0.9599889530519646,0.9875629930751387,0.9475839266017309,0.9649508151959567,0.9990173118581227,0.9618151073539161,0.9997347707063045,0.9963503573154122,-0.8296378946457198,0.9341159431786822,0.8976751522835027,0.9981459516074179,0.9681918800552578,0.9985185770864372,0.6225402343697237,0.9861116998858458,0.8945608292844268,0.9943176670358018
484120076_Société d'Exploitation du Musée du Rhum de La Réunion,0.39095048701762736,0.7665913800417621,0.05884334438814981,0.9983025169754516,0.9925217028515095,0.6464025512277618,0.18602075403873466,0.2170275699758817,0.5260041896568166,-0.42328193308506357,0.6800324677688627,0.5985062373829954,-0.9368770474111427,0.6530056641108004,0.79470100715622,0.5508734431483207,0.10516823089795507,0.5961189269539278,0.5377086706636175,0.1557622976139811,0.8285275810486603,0.6261804063396322,0.9747626490253706,0.9530331192802048,0.7048439558498294,0.9724692346022998,0.7240132848654132,1.0,0.16355704126066195,0.6350986183664089,0.6978149402952437,0.5997992013731772,0.5156013113300736,0.9064429055384858,0.49970093689652245,0.3906025178080836,0.25191477295154685,0.5449023949033164,0.7498133450596992,0.20699178675142985,0.5549461004756182,0.9816333458354647,0.5605822379724458,-0.003530427132289732,0.9673577814216963,0.6244793696015737,-0.982429491527075,0.9936941219303025,0.6093195077162965,0.8348110347623312,0.45371156437836085,0.22448754975702565,0.9946168676596586,-0.18096910641857397,0.5544925239948144,-0.41295566659945143,0.8909110745164033,0.9732418512077706,0.9505614038850241,-0.7643594398454054,0.21415743304143203,0.988730262644231,0.478628673399438,0.48146595030879635,0.9249424189561608,0.8395259603538413,0.6873448456182545,0.8468637511930343,0.8882109668547676,0.6065579211866383,0.9064547929096349,0.8796583076895315,0.7538742756355304,0.5075724679843452,0.739707137474229,0.6624922310320503,-0.9857776774241142,0.9225451003607512,0.3459691235272736,0.7646553850909753,0.5283931944752122,0.6854081697865604,0.9905455259766778,0.8285200204372725,0.9559711813284159,0.6464689683462778
404899270_EQUILOISIRS - FAE,0.9719600398307174,0.7588695790908916,0.9944486850896637,0.2207367228569815,0.28275842459248135,0.8584456389877614,-0.9388897301908977,-0.9275239249412764,0.9250609722428647,0.8245669964920933,0.8345329792258561,0.8882201013851465,0.191717585928239,-0.6403507419187925,0.7288060738365116,0.9134493475040674,0.9982640057285709,0.8895836994662143,0.9197230439438383,-0.9490167852430809,0.6879194430216417,0.8715951755104134,0.37966683102867665,0.45466294405222923,-0.5845278364965092,0.3889474650851672,0.7989147557563211,0.16355704126066195,1.0,0.8659042623418507,0.8207651542367814,0.8874770180105401,-0.760960239237879,0.564896372784793,0.9362632787289049,0.972048862154265,-0.9135151579196217,0.916330769178574,-0.5301023110524032,0.9990231635751778,0.9114493662081076,-0.027655214172862732,0.9086346529582439,0.9859503046456687,0.408220193309732,0.8726617042330116,0.023437619953424808,0.05191066307874156,0.8819056739152543,-0.40658377414377955,0.953356000054893,0.9980710518858452,0.06045108435527666,0.9406462304722478,0.9116735078234063,-0.9660286501824091,-0.3023469892315599,0.3858694264066488,0.4618259468737283,-0.76112393273426,0.9986724177741737,0.014021840185079456,0.9444770225788864,0.9434093612707881,0.5262695252751012,-0.3986927868728813,0.8289704600995648,0.6631590289226479,0.5985221654493732,0.8835400232788329,0.5648731458444171,0.6130759438413512,0.7714726559308301,0.9330235891636491,0.7848515027072633,0.8473370026560053,-0.32702250156815,0.5315815970418634,0.9821970515826146,0.7608260747411398,0.9239894769240953,0.830456930583545,0.026673632298338024,0.6879292426841206,0.44586460284109597,0.858400986911036
800444515_LASER GAME EVOLUTION S12 REIMS,0.9592467087674076,0.9828663251926535,0.8084639423198916,0.6790081743381834,0.7246385071685343,0.999891605586122,-0.6408073832829659,-0.6161866240463996,0.9910032301499968,0.43099523849349447,0.9982202301073392,0.9989190244224116,-0.3249218659709705,-0.1702800051195511,0.9735799990791709,0.9945212682846207,0.8349397008308104,0.9987762310758843,0.9927583792651554,-0.6640787860565115,0.9587181464855506,0.9999339722250524,0.7915108290841105,0.8392131992204963,-0.10028812012301183,0.7976144833599857,0.9926319901849626,0.6350986183664089,0.8659042623418508,1.0,0.9964567536411539,0.9989927902956564,-0.33438336178525474,0.9019001944278973,0.98643761464264,0.9591398209281511,-0.587528990517906,0.9937498026011237,-0.03487314009922769,0.8871624729950216,0.9950203239149166,0.47607167710821474,0.9956742082667711,0.7701840784491158,0.8101128429142961,0.9999065476497644,-0.4797776224461157,0.5444850123678339,0.9994577220826973,0.10493577258638626,0.9765024420909934,0.8952880032179122,0.551639812874993,0.6447440538081689,0.9949658407999247,-0.9657600340873691,0.21499536650486153,0.7955962026334412,0.8435683965329799,-0.983499749458618,0.8905210999639304,0.512302159600307,0.9821843384316177,0.9827869927038874,0.8810362991077241,0.11350486045561048,0.9975725688703881,0.9486284964367511,0.9189840608121669,0.9993371480850781,0.9018880356654396,0.9260427812637619,0.9862861653984271,0.9878921818823715,0.9895781922060429,0.9993518969951366,-0.755876684850802,0.8839799862190323,0.9444547875845561,0.9834165895530018,0.9913755916864356,0.9977544701879553,0.5231285994069633,0.95872198585907,0.8338140286183499,0.9998903201160062
799358742_LASER GAME EVOLUTION CHAMBERY,0.9320818371432686,0.9948863186077606,0.7560987138645636,0.738347597439836,0.7800313207217568,0.9975870758997896,-0.5739679832354926,-0.5477608656034223,0.9762351920429865,0.35357407598637886,0.9996990208570609,0.9914699736217015,-0.40331373724032177,-0.08679827246070311,0.9893358118708189,0.9822053878217095,0.7856938980128801,0.9910776168413004,0.9791371988725669,-0.5988423521191388,0.9792375932498649,0.9954244599747338,0.8401085575270212,0.8819771011676644,-0.016250097034135713,0.84551877797177,0.9993059085481831,0.6978149402952437,0.8207651542367814,0.9964567536411539,1.0,0.9916791622863728,-0.2539332747760457,0.9350339681006173,0.9691374319753748,0.9319448307909995,-0.5173878212479347,0.9808398430809229,0.04930597264159242,0.8452073924717296,0.9831116180944666,0.5483488208696419,0.9843316622490023,0.7138100461799256,0.8565519874055576,0.9952138104698796,-0.5518720461690301,0.6131019983155472,0.99314692054325,0.1882063130223123,0.9549169252124684,0.8546472644272242,0.6198371443227377,0.5781685241898659,0.9830117077080164,-0.940517716746324,0.2963734621599026,0.8437313459225865,0.8857465567686006,-0.9952306688029225,0.8491020958145276,0.58271823011999,0.9628988852526765,0.9637666676403948,0.9177011358193004,0.1966658469821203,0.9998946557430234,0.9718779715163743,0.9488907010531191,0.9927344145247986,0.9350239876014478,0.9545050154636481,0.9966728377219052,0.9713433546692113,0.9981829470542968,0.9988385384418645,-0.8082642669484961,0.9201697936949691,0.9134674077308789,0.9951857785331052,0.9768406127243395,0.9998524571589611,0.5929552828383513,0.979240330272144,0.8772903438773448,0.9975931157540334
409984846_ESPACEO,0.970959735056571,0.9736057626728417,0.8340582730178694,0.6453831055699081,0.6929867416444826,0.9982238538335431,-0.6746094841966954,-0.6509063876466877,0.9960105223561151,0.4710506541374356,0.9945389173870856,0.999998696010364,-0.2821582811798095,-0.2143241699738969,0.9623532820142074,0.9982101392090151,0.8587931015801906,0.9999894586614989,0.9971487365545286,-0.6969582738635395,0.9449930904180655,0.9994424572999143,0.7632904809272419,0.8139669819392233,-0.14483187012927864,0.7697463970436496,0.9861952657263301,0.5997992013731772,0.88747701801054,0.9989927902956565,0.9916791622863728,1.0,-0.37633464674295386,0.8816100189527892,0.9928090365915305,0.9708692251741045,-0.6232469633381887,0.9977578504245779,-0.07968170364371656,0.906974951558736,0.9984905208805973,0.4361323415956825,0.9988404639691948,0.7980280257078736,0.7829902006896627,0.9995128628035495,-0.43992503008704764,0.5063001433975473,0.9999285760783737,0.06020683187910708,0.9851888800387198,0.9143757356407178,0.513658098567881,0.678393973045622,0.9984604311102018,-0.9764285038752962,0.1709571448788793,0.7676108064391429,0.8186220534919048,-0.9743915727693258,0.9100378497092526,0.47325072878396934,0.9896272274603451,0.9900866895049258,0.8589227531214224,0.06880953760566692,0.9934432337579634,0.9334762036468685,0.9003660619733698,0.9999640973649195,0.881596733315922,0.9081749210757453,0.9778870716065702,0.9938585405655803,0.9821202137500001,0.9967301181392146,-0.7257376985226608,0.8621113391959365,0.9582499845135434,0.9742882369475583,0.9962574677618381,0.993744165448922,0.4843602369973209,0.9449975067719508,0.8082033826663367,0.9982186640229622
847596061_AQUABELLA,-0.5870605138992391,-0.15494432518512669,-0.8250042289830536,0.4648230123426283,0.4071538799565344,-0.32047128321417273,0.9377859218086048,0.9483062183076463,-0.4575088502017684,-0.994529751551522,-0.2775856893552228,-0.37783035637194223,-0.7826528510398683,0.9856123245824927,-0.11034701628333009,-0.4310684939793697,-0.7978521541629334,-0.3805847000255559,-0.44517522444715496,0.9266819027470232,-0.05258978391187506,-0.3451911609341779,0.31130725355045863,0.2318807842575119,0.9712204656795769,0.30173852310209287,-0.21772621218604316,0.5156013113300736,-0.760960239237879,-0.3343833617852548,-0.2539332747760457,-0.37633464674295386,1.0,0.10550010838337875,-0.48453677976079174,-0.5873665017850093,0.9590829926264091,-0.4374979658290452,0.953524900056158,-0.7315467741323051,-0.42665305996217734,0.6695948828078893,-0.42050178158343127,-0.8586435752836797,0.28163812023543866,-0.347236161607971,-0.6664553886994106,0.6084218114774238,-0.36523472615679015,0.9021451715585428,-0.5296273442640146,-0.7192136734853236,0.6016110962259518,-0.9359892457886074,-0.42714602904252347,0.5674371510432309,0.8485074411283644,0.3049199892574594,0.2240340074931777,0.15837013172397776,-0.7265296228454118,0.6380646691653492,-0.5055288861171234,-0.502735648221731,0.1512147527002936,0.8983924499304857,-0.26794548773751165,-0.01902589707328179,0.06430497334826826,-0.36847036826057095,0.10552809932892018,0.04603996811558085,-0.17425386521895161,-0.4765462823202945,-0.19519080160324692,-0.30024171140946115,-0.36427421542692184,0.14502448188426026,-0.6255338064677485,-0.15791680508256178,-0.45500709056517935,-0.2705101871525233,0.6282700968200832,-0.05260326742727357,0.24145458711995565,-0.3203888222799436
478439854_PITCHOUN GYM,0.7430902802799001,0.9660632489327744,0.47493471192121306,0.9295013168469033,0.9512171624481488,0.9081621039715587,-0.24633978784107674,-0.21553928060734903,0.835975439815028,-0.0010522325446494592,0.9260541702257103,0.8808466601010756,-0.7015546456282765,0.27206067727945055,0.9767048709589132,0.851805854816069,0.5153153297022468,0.8794336003294804,0.8434802329335482,-0.2759840478235526,0.9874949859567634,0.8968770174623244,0.9778488644828777,0.9917790578480806,0.3393169363233139,0.9799035704302136,0.9475929197319436,0.9064429055384857,0.564896372784793,0.9019001944278974,0.9350339681006172,0.8816100189527892,0.10550010838337877,1.0,0.8187703652706614,0.7428372542702102,-0.18036168585505966,0.8480450360680261,0.4002296630153688,0.6008081140871052,0.8543561500206212,0.8092239187368795,0.8578653983776661,0.41912561559119044,0.9838787444673502,0.8959108009886751,-0.8116953582229293,0.8533734621131522,0.8871879895122152,0.5242013150178941,0.7876209690381986,0.6150344197234182,0.857801365643068,0.2513170592194994,0.8540727206811067,-0.7589567811489192,0.6157478570595013,0.9792321192562676,0.9927780849705129,-0.9651614710869982,0.6066514897759384,0.8330016199573064,0.8046612391386616,0.8065773507403325,0.9989375721763925,0.5315230753353832,0.9297891515305041,0.9922320586033938,0.999145316857383,0.8855777825206245,0.9999999996038429,0.9982220292718403,0.9608216322187726,0.8239674238501349,0.9546992724268627,0.9168643876558517,-0.9645254365826981,0.9992064557888335,0.7098491260756516,0.9652814962046128,0.837514964003067,0.9288056147507543,0.8399360973737273,0.9874928572386259,0.9904700177126305,0.9081985416797658
751982158_BRETIGNY FD,0.9926171065779873,0.939282683853356,0.8941011508006314,0.549301465108071,0.6016993402596285,0.9839140490634499,-0.7581244741302516,-0.7371037008816639,0.9995305727647879,0.5732592901853064,0.9748936412641956,0.9930010626558868,-0.16528443477797947,-0.3297101316703715,0.9228959574300776,0.9981911162751147,0.9139471139908423,0.9933482234374743,0.9990116560551139,-0.77779111143847,0.8990420659350628,0.98825863426094,0.6804631104669272,0.7385735510233713,-0.2622370962664177,0.6877950352312743,0.9592813933597987,0.4997009368965224,0.9362632787289048,0.9864376146426401,0.9691374319753748,0.9928090365915305,-0.4845367797607918,0.8187703652706614,1.0,0.9925711846287019,-0.712380566431719,0.9985948101507078,-0.1984369678391316,0.9508724619443049,0.9978853397972643,0.3252721958103763,0.9974209575368012,0.8644284432395771,0.7028967463138549,0.9885893399168025,-0.32925883736439643,0.39942752416277344,0.9913074035683289,-0.059717835950725905,0.998631222718391,0.9562666293933292,0.40725478255762904,0.7614655822986135,0.9979206249507755,-0.9952451383870586,0.05178121295982001,0.685367575353022,0.743982657976753,-0.9404672736677476,0.953116145597071,0.3643927192511736,0.9997081304791048,0.9997810390725117,0.7914427328542097,-0.05111042085259407,0.9726135259338594,0.8838312951714695,0.841802245638637,0.9917590122112223,0.8187542045420987,0.8515352231621899,0.9458199680468374,0.9999584903646053,0.9525220461573369,0.9798898708120417,-0.6381626442253682,0.7952531747445948,0.9855878148946239,0.9403111323571314,0.9994404878638569,0.9732290397578195,0.37614767027295254,0.8990479779589838,0.7318946451323904,0.9838984943375114
837934215_SCO ACADEMY,0.9999999285474636,0.8905561693450099,0.9419486747769529,0.4435543360234279,0.5000525995026257,0.9548701407773479,-0.8318316455044236,-0.8138468223792289,0.988377768550862,0.668690032838819,0.94056000018882,0.9712549109502457,-0.04406466618647952,-0.44212281501076783,0.8691927840169734,0.9834611394216459,0.9565333976640457,0.9719591782835958,0.9861822857831931,-0.8484824627348408,0.8390906077091387,0.9623277683373863,0.5862538979892187,0.6510633803145351,-0.37769641543570437,0.5943680952762587,0.9177904473701156,0.3906025178080836,0.9720488621542651,0.9591398209281512,0.9319448307909995,0.9708692251741045,-0.5873665017850093,0.7428372542702101,0.9925711846287019,1.0,-0.7924723180110136,0.9847288559708338,-0.3162086305153006,0.9814740979891898,0.982564131499464,0.20780662227061036,0.9812789590671039,0.9191747042126134,0.6111355192157589,0.9629181545363774,-0.2119316343359481,0.2849217961381567,0.9679361390812009,-0.1807223595030109,0.9975761253369517,0.9847493590892766,0.2931106749422997,0.8346728878802837,0.9826653399949324,-0.9997020669294282,-0.07010553310459698,0.5916797702957564,0.6571591302728961,-0.8921285984994386,0.982852112835006,0.24838547205418648,0.9952207865293238,0.994899749731321,0.7111961530490196,-0.17223700813570295,0.9371096986708872,0.8203497493121825,0.7698754244751761,0.9688039797264774,0.7428184096276925,0.7814205285729626,0.89928995640069,0.9914214426283496,0.9084025498916999,0.9483334703333168,-0.5397515509595328,0.7155824581496957,0.998847524563759,0.8919210897984683,0.9879464728467222,0.9380358648484252,0.26062317813924374,0.8390979527196369,0.6435526379460614,0.9548442809763489
501676167_N'JOY,-0.7922416992112951,-0.4283103071898624,-0.9512490280301291,0.19512387182914093,0.13189935440688105,-0.5755511237512112,0.9977195225350389,0.9993560265780151,-0.6905452167226094,-0.9834100300386799,-0.5382262317394854,-0.6245090612246322,-0.5743954391903343,0.8974297259557946,-0.38722802009197244,-0.6688996629541666,-0.9358892851005347,-0.6268311206961508,-0.6804824960988937,0.9951764468587962,-0.33317126291986426,-0.5967890358326082,0.02951308766046963,-0.05301537033330106,0.864045647589227,0.019463458127476158,-0.48515038807559047,0.25191477295154685,-0.9135151579196217,-0.5875289905179059,-0.5173878212479347,-0.6232469633381887,0.959082992626409,-0.18036168585505963,-0.7123805664317189,-0.7924723180110135,1.0,-0.6741884266855804,0.8291998980829797,-0.8946462761879694,-0.6652583720394035,0.4319125538089405,-0.6601731495213946,-0.9686327595071865,-0.0015500470402558216,-0.5985366922662956,-0.42810356290242796,0.3588350314714118,-0.6138559322630992,0.7430826993992183,-0.7481118924637182,-0.886497783606158,0.3508377283410673,-0.9973594925154232,-0.6656652814902951,0.7773492464548727,0.6639639474855983,0.022801482585517983,-0.061061213906341706,0.4314420933821262,-0.8913474005609651,0.39395553368782377,-0.7291272204106168,-0.7269099157467586,-0.13484191282996502,0.7372861984779386,-0.5297543135764572,-0.3013212502959072,-0.22086529196780247,-0.616597923254216,-0.18033399932843364,-0.23866870743341873,-0.44591740456699736,-0.7059566780953488,-0.4648834329151486,-0.558019304528285,-0.08569715381643087,-0.14104139058865722,-0.8208321941569121,-0.43102787160629374,-0.6885089994308576,-0.5320110832771958,0.38229318013397745,-0.33318399366349233,-0.04317302506077372,-0.5754799342884201
487740383_STAR RECEPTION,0.9847945983830194,0.9561475377257694,0.869110433066859,0.5928129882585753,0.6431816573982923,0.9919985131399882,-0.7225010019983876,-0.7002554014398936,0.9997496388220333,0.5290315274162615,0.9853240456086679,0.9978646319229328,-0.21731767863408838,-0.27921576729646264,0.9420045714098572,0.9999745265413724,0.8911559571392115,0.9980546347637586,0.9999634010495994,-0.7433899830092136,0.9209829838660424,0.9949669709847527,0.7183402820313013,0.7732630955026208,-0.21072883500097883,0.7252974408150528,0.9729017988451693,0.5449023949033165,0.916330769178574,0.9937498026011237,0.980839843080923,0.9977578504245778,-0.4374979658290452,0.8480450360680262,0.998594810150708,0.9847288559708338,-0.6741884266855804,1.0,-0.1462176032757947,0.9331301502779785,0.9999276949436948,0.3749277024454255,0.9998229837479983,0.8365705175242313,0.7396035216291751,0.9951830314241515,-0.37883557123745853,0.4474496406908993,0.9968866919766826,-0.00673411245598952,0.9944561516835831,0.9394222265274642,0.45508305990381154,0.7260443332484718,0.9999341017640659,-0.9886848802039934,0.10463174388600081,0.722994873149633,0.77834801411781,-0.957157696651777,0.9357404848893094,0.4132314567907219,0.9970230631053486,0.9972672261845109,0.8227230712995175,0.0018865235851084044,0.9835642164061187,0.9073804249882639,0.8692249849133699,0.9971549043547794,0.8480301193878066,0.8781234742606031,0.9616977401587361,0.9990362117284388,0.9673187531486765,0.9890873904551205,-0.6780663673507255,0.826264997187293,0.9752381029168984,0.9570246543554974,0.9998085949789363,0.9840415611614827,0.4247215769629268,0.9209882442788158,0.7669775137640733,0.991987519238936
391074242_TEAM ACTIVE GRAND OUEST,-0.31584997678713406,0.14993204681428443,-0.6163814026962454,0.7100050255233313,0.6634396001927871,-0.020154964100861445,0.7895817071141064,0.8086094828598334,-0.16831594078708095,-0.9168354989267373,0.024787979518955772,-0.08129138825635066,-0.9338345681532843,0.9907345460294082,0.19425551241196193,-0.13915292554487899,-0.5791236581838293,-0.08425783965925913,-0.15467580011795684,0.7703663462229257,0.25075160250143763,-0.046355200700138134,0.5831809369347998,0.5142057744789078,0.9978506130787571,0.574985385203518,0.08647830202862009,0.7498133450596992,-0.5301023110524031,-0.0348731400992277,0.04930597264159242,-0.07968170364371656,0.9535249000561579,0.4002296630153688,-0.1984369678391316,-0.3162086305153007,0.8291998980829797,-0.14621760327579472,1.0,-0.49211465751586697,-0.13431109506726846,0.8622694648093567,-0.12757901584419604,-0.6642924523892891,0.5576662002703908,-0.04853255568605812,-0.8601250985205591,0.8192724845357416,-0.06776233089743633,0.9902146664303867,-0.24942895949232205,-0.4764383474288319,0.8143376945091081,-0.7864178271066379,-0.13485127514440803,0.29295828086539966,0.9685234761647173,0.5777138370028901,0.5072772264383589,-0.1465017246295762,-0.48572048922967326,0.840417317382012,-0.22205754632608232,-0.2189028243034855,0.44203642967669055,0.9889748480258819,0.0348037014865146,0.28311802250142415,0.36200699084513094,-0.07123206328497221,0.40025545817000563,0.3448949715398498,0.13054895205849446,-0.18949852661550157,0.10939924772995721,0.001124593259367077,-0.627955986591003,0.4364132103519646,-0.36137758333101544,0.14695585957609636,-0.1655439407820668,0.03214216591998943,0.8334922354806177,0.2507385316497252,0.5226319413615053,-0.02006793076675716
518825450_ESPACE OREANE,0.9814015996596936,0.7869064233936419,0.9888275256901962,0.2636206700504429,0.32486846648375955,0.8802721130110965,-0.922761738219382,-0.9101014224478913,0.9409413636086807,0.7987606438160298,0.8580643770616987,0.9076539496793853,0.14816044373535964,-0.6057839780987012,0.7583516434659399,0.9305401128066073,0.994686187256559,0.908899291569638,0.9361720321893994,-0.9341600680573687,0.7193196803044639,0.8924066631278911,0.4201767646073475,0.49357685868439655,-0.548102590492385,0.4292776131223889,0.8247119142057975,0.20699178675142982,0.9990231635751778,0.8871624729950217,0.8452073924717296,0.906974951558736,-0.7315467741323051,0.6008081140871051,0.9508724619443047,0.9814740979891898,-0.8946462761879695,0.9331301502779787,-0.49211465751586697,1.0,0.9287391629369317,0.016544475030493937,0.926200278432566,0.9776058139322977,0.44816136363278136,0.8933881423222416,-0.020762712095550747,0.09598995163718504,0.9018763071829331,-0.3658144147996677,0.9657632713039427,0.9998394772304268,0.10450079405749994,0.9247299315090345,0.9289411265597854,-0.9765051311336621,-0.25993023306583013,0.4262597390540993,0.5005696720804377,-0.7890420843574386,0.9999731355250374,0.05819337497594674,0.9580741221542354,0.9571424151125586,0.5633306298772425,-0.3577777519235116,0.8528755851680195,0.6955861798034323,0.6333380526606525,0.9033733874457877,0.6007856124683713,0.6473878936991916,0.7988352225705494,0.9480122591568552,0.8114683994447919,0.8699764129544685,-0.36846293496170507,0.5684912129517168,0.9895387739631204,0.7887599556861997,0.9399857750455692,0.8542629644184262,0.07082142981617374,0.7193290599396103,0.48498317408035563,0.880230806687024
