,522740752_KARTING INDOOR PROVENCE,453464893_HENIN BOWL 62,539626283_LES SAVANTS DE GAÏA,424161065_LES ECURIES DES SABLONS,848023974_L'ILE VERTE,844395012_LAC ET FORET,338158405_SILLAGES,840711550_WAM PARK DEVELOPPEMENT,834084998_LE NAUTILE,480983998_ZIDANE SPORT CONCEPT,519657639_PUY DU FOU INTERNATIONAL,822146726_LES NYMPHEAS,830138731_SOCIETE DU GOLF DE DIVONNE,333006138_SOCIETE D'ECONOMIE MIXTE LOCALE DE GESTION DU PORT DE BANDOL,504488735_LASER 94,817391238_RLC CLIMBERS,799904479_CA BEAUFORT EN ANJOU,522933746_CALICEO SAINT HERBLAIN,514054345_Pi Laser,824021299_ENFANCE-JEUNESSE MEDULLIENNE,833029655_ESCAPE DIMENSION,532193968_PARC NATUREO,823147269_GRAVITY,451128607_ALTIPLANO EXPLOITATION,385303706_SWING,802476473_LES ONDINES,493512925_LASER GAME GRENOBLE,484120076_Société d'Exploitation du Musée du Rhum de La Réunion,404899270_EQUILOISIRS - FAE,800444515_LASER GAME EVOLUTION S12 REIMS,799358742_LASER GAME EVOLUTION CHAMBERY,409984846_ESPACEO,847596061_AQUABELLA,478439854_PITCHOUN GYM,751982158_BRETIGNY FD,837934215_SCO ACADEMY,501676167_N'JOY,487740383_STAR RECEPTION,391074242_TEAM ACTIVE GRAND OUEST,518825450_ESPACE OREANE,793383340_AQUAZERGUES,808433023_ENFANCE EN PAYS MORNANTAIS,820742120_ESPACE LOISIRS COLOMIERS,801224627_VITALSPA BOUC BEL AIR,824968002_VILLASPORT,403614951_FUN LOISIRS,412254484_PARC INTERCOMMUNAL D'EQUITATION DU CHATEAU BLEU,515339653_ESL Gaming France,501182323_CALICEO PAU,535310007_ALTIPLANO CONSTRUCTION,440133023_ALRECREA FRANCE,803621143_CA CHATEL,478484603_CENTRE EQUESTRE LES ALLEES CAVALIERES,382818227_SCAN 89,812794303_KARTING DE NANTES,539653105_BEMBOM BROTHERS,344519251_SOCIETE D'ECONOMIE MIXTE DE GESTION DES PORTS DE PLAISANCE ET EQUIPEMENTS PUBLICS DE LOISIRS DU PAYS DE LORIENT,498292143_TEAM ACTIVE ILE DE FRANCE,820641033_GOLDRONE,329045322_SOCIETE ANONYME D ECONOMIE MIXTE D ORGANISATION ET DE GESTIO,809102452_DOCK 39 TERVILLE,399617661_OPERA,438261216_ANIMFIT,833173768_FLY IN LE BEL AIR,490122991_SNC LA LOUE,520945486_FLY ZONE,351499785_TAKA CLUB,442039004_LOISIRS INTERURBAIN LASER,415296466_L EPINETTE DE BOISEMONT,390485514_COMPAGNIE DES BALADES RALLYES,749920765_AQUARENA,794402164_SOPOOL,799358734_LASER GAME EVOLUTION DUNKERQUE,450702824_ZOO DE LA BOISSIERE DU DORE,822027801_LE SANATORIUM,832202600_COSMIC JUMP 54,420877888_SOCIETE D'ECONOMIE MIXTE DE GESTION DU PORT DE FREJUS,815170071_FORMEO,813002565_BIOPOLE LEA NATURE,828622084_RONCQ LOISIRS,499371433_9ème ART +,841531924_CAPSULE CORP,532449188_COMPAGNIE SAUMUROISE DE NAVIGATION - SAINT NICOLAS,832191415_L'AQUACIENNE,524133089_OC'KIDS,445352552_PYRENEES HO
802476473_LES ONDINES,0.62041204731265,-0.8064403971009171,-0.4592325407835474,0.13387204157120908,-0.7012045915322042,-0.2826386759205772,-0.9469347258586052,-0.9990099586625237,0.6497036027765805,-0.7253623862658127,0.6222525350948185,-0.26023850185847425,0.7998135414268047,-0.9993601841412951,-0.43084215268737386,0.9684007812727786,0.9999241781539803,-0.9847329184217684,0.9201516501770235,-0.8102249987950898,-0.6251478078647742,0.9972983648914676,-0.09308481330815443,0.572423217902915,0.9999955256756391,1.0,0.5150111706308188,0.4486486607555194,0.23094248110426546,-0.9510150154932742,0.9748668868710947,-0.5471769173518592,-0.17923559449822962,0.9999929516594361,-0.37953285724467506,0.3644347119113332,0.4632207344109861,-0.9680851997797602,0.5756046547526239,-0.6340958464849893,-0.5909878154410917,-0.35199890813162726,-0.10315492169637472,-0.9482590335491278,0.966999104713727,0.5281722580448356,-0.9849898744460512,-0.5944707408538373,-0.9429150125998281,0.3549201673942068,0.7237547103574121,0.3786337397460799,0.9084443221865097,-0.5526403262332396,-0.957037806654491,0.8798110350876184,0.8794622878026468,0.3646613385924359,-0.9997605653123963,-0.41045986768726644,0.2702490707954288,0.9885399066318681,0.34422702410310024,0.3813330609716875,-0.06533471262417331,-0.869234262640552,0.6426244746638428,0.6536021654746604,-0.24698545183562143,0.022900827781997098,0.95316976262573,-0.6250164181421377,0.9875524734712546,0.6971589580260296,0.46384526507680435,0.8453708450587496,-0.9896000153415944,0.9845348818541861,0.8178222542598901,-0.08324369142383042,-0.31970223589563984,-0.9979321402398832,0.94002757758833,0.5478427922322006,0.9982788489521641,0.995103633815524
493512925_LASER GAME GRENOBLE,0.9917875805110119,-0.922191585083858,0.5249399752812597,0.9184132336235328,-0.9722658170592957,-0.9677951267303537,-0.21216097366879802,-0.4763676776082612,-0.3170156519450679,-0.9636267180365541,0.9914844272891383,0.6936229303435323,-0.10261020790456618,-0.48402344757428617,-0.9954342857523096,0.7125180319862071,0.5255275952271351,-0.3579367680149618,0.13824775210976,-0.9196864183773678,-0.9909952732692751,0.45065343601056035,-0.9014014508423503,0.9976590729689073,0.5175730670940691,0.5150111706308188,1.0,0.9971309798759384,-0.7150736144948001,-0.7547770745584232,0.3110970313199769,0.4356748892536314,0.750994058564873,0.5117892041020955,0.5975838451723964,-0.6105461036368068,-0.5211089434190018,-0.7134031435805862,0.9973858527598646,0.33625449246378963,-0.9958384990942106,0.6210407062709581,0.7994847135731126,-0.21621019473299596,0.7164083476681706,0.9998810220776835,-0.3593205249147514,0.3831169319671364,-0.771082531610076,-0.6185900670333154,0.9642474947356903,-0.598362628674957,0.10955124714228666,-0.9990096689394807,-0.2443335310247589,0.8605520580313649,0.04494050966219304,-0.6103533375624728,-0.49613116396411544,-0.9930387302012326,0.964469340287926,0.37970887329871916,0.9820786992780108,-0.5960219419421151,0.8217039052344638,-0.8714572392008547,-0.32579915928251413,0.9853616917165737,-0.957827492665216,-0.8451644802067072,0.23165012148960398,0.34723692344167006,0.37377425516240065,-0.255484390409679,-0.5205072532124454,0.8932655815354634,-0.38635223859461343,0.6572152843459707,-0.07209654677164748,0.8113369403075031,0.6475465947302278,-0.5690427862590216,0.19174075061083648,-0.4349585022373136,0.46385447633013654,0.4277680217279496
484120076_Société d'Exploitation du Musée du Rhum de La Réunion,0.9792609676388416,-0.8902718242833564,0.5878613244160751,0.945725128290559,-0.9517728119130252,-0.9840740232353948,-0.13758000629367836,-0.4084459888774264,-0.38789727849135847,-0.940632291165797,0.9787823686130028,0.7461592792930934,-0.17761177086349791,-0.41639704523021887,-0.9998034529040084,0.6573617670823906,0.4596198878436606,-0.2862294813992448,0.06288246750641883,-0.8873257042310188,-0.9780166981137328,0.38178720461381294,-0.9315902775205078,0.9896204063500722,0.45132011523490984,0.4486486607555194,0.9971309798759385,1.0,-0.7659369306347954,-0.7029567644870195,0.23826513648239916,0.5025587606266405,0.7988218595530279,0.445290028032919,0.6565625048972656,-0.6687438122210452,-0.5842192379009308,-0.658312461581035,0.9890546002842165,0.40657761190312014,-0.9860828691970958,0.6785874204460597,0.8426602368519392,-0.14168481949575848,0.6615416280447702,0.9958447130438265,-0.2876495093706257,0.45193768545449214,-0.7206722890571321,-0.6762903273271345,0.9414214886935195,-0.6572950739344832,0.03399704070697826,-0.9927755239360905,-0.17023126737612615,0.8195266669679016,-0.030807449403321956,-0.6685628451227767,-0.42898531718949795,-0.9991057254993096,0.98170061616309,0.3085931156736307,0.9935275248266053,-0.6550930196833696,0.8624863944564821,-0.8318305255328243,-0.3964299145363877,0.9696303429267512,-0.9768301039998328,-0.8831994100035858,0.1573489915943813,0.4172262271654683,0.3024928198094024,-0.32793480927275437,-0.5836470601351746,0.8566754379494699,-0.3154259407734036,0.5982778009212595,-0.14738821639639102,0.8532591835579738,0.7033707000881784,-0.5051651808929642,0.11689962476930706,-0.5018706497912669,0.39546415996359097,0.3581204490606083
404899270_EQUILOISIRS - FAE,-0.6197955160851804,0.38908925041683357,-0.9703589016857063,-0.9332926195522723,0.5317490212949104,0.8680227906326907,-0.5314244026006234,-0.2739983413927904,0.8896819446506358,0.5022418634469356,-0.6179504622528852,-0.9995433208307605,0.7687331789881365,-0.2655940847838915,0.7785325963601334,-0.01901234662833907,0.21894371776759028,-0.3967830963027491,0.593479342938332,0.3831592851524539,0.61503408669279,0.30179009388523187,0.9472457205239867,-0.6655958880630348,0.22803088793334694,0.23094248110426543,-0.7150736144948001,-0.7659369306347955,1.0,0.08115794092765236,0.441903770619443,-0.9407566313908589,-0.9986044594024718,0.23459390626507576,-0.9878185488235507,0.9902188624895143,0.9692628402628864,0.02027437716318555,-0.6626912413810228,-0.8987910515549231,0.6483896236979709,-0.9919893914154547,-0.9915997704641003,-0.5279082312638412,-0.024571239631945314,-0.7042054525530766,-0.39542198107671617,-0.9196684134117044,0.10627155929727287,0.9915900740191854,-0.50425758126392,0.9879692792537219,0.6165044792911643,0.6832622339875526,-0.5031453929506741,-0.25928864433239035,0.6662071118176819,0.9901848768639088,-0.2521774386060517,0.7924355963399297,-0.874351728892198,0.3751747970245387,-0.8340092642227939,0.9875137715590454,-0.9859771280880636,0.28029239722096816,0.893878721573399,-0.5854344887389391,0.8857846512504624,0.9780010097685845,0.514387549989315,-0.9038524891535913,0.38110576266731677,0.8585400867484297,0.9690891932803601,-0.3245075620333912,-0.368498618567493,0.05691807301337485,0.7487843316188528,-0.9888149541730641,-0.9957370184794115,-0.16792617409257016,0.5489699757994542,0.940486511923459,0.28760552796116756,0.32597690808812674
800444515_LASER GAME EVOLUTION S12 REIMS,-0.8324759442249384,0.9497389394033335,0.16211883865123972,-0.4336762861999016,0.8872639292773304,0.5653333891953362,0.8011820246907904,0.9363205190258788,-0.3828699123404056,0.9026355881938258,-0.8337750914272036,-0.05100219222648472,-0.5750710405338809,0.9393496045601963,0.6887179671232877,-0.9980641016064531,-0.9547497575251217,0.8826823407695513,-0.754028666546349,0.9517317091104366,0.8358143580733053,-0.9257367930347865,0.396327497055889,-0.7978688398169006,-0.9519355437697323,-0.9510150154932742,-0.7547770745584232,-0.7029567644870194,0.08115794092765237,1.0,-0.8582392783974541,0.26161410912011807,-0.13368271666294831,-0.9498476138007672,0.07492749872559236,-0.05869839944474989,-0.16655257316024114,0.9981418118877977,-0.8002049776798715,0.363987160239441,0.8114192756115701,0.045396688850648736,-0.209393618379726,0.8036558432658126,-0.9983944821290055,-0.7648060207544137,0.8833780371875207,0.31676202420250404,0.9996818585791505,-0.04851608381454331,-0.901629157633411,-0.07395855665648846,-0.7347198931288631,0.7832165752137011,0.8205167515471827,-0.9836572786632032,-0.6892386829778029,-0.05894135267395959,0.9440226751458162,0.6722559455882002,-0.5546524791845945,-0.8934478822320252,-0.617616828969865,-0.07686845335126874,-0.2463498818422139,0.9794961077664404,-0.37428464305902853,-0.8555580156982453,0.5344540112522103,0.287284584674861,-0.8129823393283286,0.3530780649040091,-0.8905518937336356,-0.44137768130130506,-0.16724751169270174,-0.9690992386830438,0.896655098419092,-0.9904661000179187,-0.599857468944667,-0.22890571807311738,0.011121447404025729,0.9689191285146622,-0.7885315658008949,-0.26238205296260236,-0.9312481112188378,-0.9158035554106976
799358742_LASER GAME EVOLUTION CHAMBERY,0.43009176742469074,-0.6544339875714826,-0.645596881653152,-0.09027531476348102,-0.5247420839444792,-0.06183081513481757,-0.9947451903809366,-0.9838129274421188,0.802735311974424,-0.5537717259398343,0.43221114839210956,-0.46880972618176026,0.9134399876738721,-0.9822114405732623,-0.2189636524692545,0.8884986876088272,0.972049527297624,-0.9987647023752048,0.9842607822506554,-0.6592811694846415,-0.4355483356084661,0.9885985617312245,0.13107552706152456,0.375359454138583,0.974196070812554,0.9748668868710946,0.3110970313199769,0.23826513648239916,0.441903770619443,-0.8582392783974541,1.0,-0.7199021090298733,-0.393911189805464,0.9756964844448316,-0.5761127533483352,0.5627420916675503,0.6490229669379526,-0.8879187486135258,0.37895779501469845,-0.7904309621408525,-0.3964156118097798,-0.5516818651421476,-0.3221619443847362,-0.9951610578192981,0.8859334970249194,0.3257199415140251,-0.9986899468197563,-0.7586776206666058,-0.8450207217942209,0.554283790788595,0.551827915994282,0.5753182934308761,0.9787390378950742,-0.35307469760830984,-0.9975848196382048,0.7518021824976074,0.9633988135316273,0.5629432563654048,-0.9795084695974169,-0.19698798704061576,0.04895858329681914,0.9973268674899236,0.12640276784430468,0.5777027289412529,-0.28600477443699884,-0.7372411474934415,0.7971694235862882,0.4685605157696787,-0.02489196134124815,0.24505496515744024,0.9965927433430918,-0.7832188129437495,0.9977745284794258,0.8393576912380909,0.6495590142153679,0.7051151070701306,-0.9967755750063456,0.9207605006535855,0.9254759240193209,-0.3031664043974367,-0.5227629051883796,-0.9585310006204856,0.9923944457542434,0.7204541850229313,0.9862546008475355,0.9921132985472275
409984846_ESPACEO,0.3169772010203155,-0.05367544694374844,0.9948170939239721,0.7562309838022532,-0.21307675112018262,-0.6482354632559855,0.7871797801679165,0.5838716515917114,-0.9917927648310279,-0.17927348286260567,0.3147485357829895,0.9505735281352222,-0.940057719385694,0.5767637566158716,-0.5196000939159041,-0.32113524688248557,-0.536828288568518,0.684524385814674,-0.8312299358237806,-0.04725511479005216,-0.3112306458207635,-0.6071836320645321,-0.7824489421192278,0.37310226980179984,-0.5446705948685304,-0.5471769173518592,0.4356748892536314,0.5025587606266405,-0.940756631390859,0.26161410912011807,-0.7199021090298734,1.0,0.9215360563877294,-0.5503156811677518,0.9820615288347363,-0.9788646961598877,-0.9952640819257412,0.319939575630848,0.3694947406913762,0.9941897204408102,-0.3518303690614731,0.9760539123718697,0.8889957366939383,0.784616440949195,-0.3158645956479631,0.4217386250126843,0.6834430060585158,0.9983404508090467,0.23718667785047132,-0.9767284596702595,0.18156782986252532,-0.9818778524813203,-0.8469577799478535,-0.39519454574284985,0.7663730882642882,-0.08355835119373363,-0.8796152416910221,-0.9789144394523948,0.5653613208056433,-0.5386637579737381,0.6579978945059365,-0.6672621115668312,0.5975108124444541,-0.9824267146398865,0.8709782582760764,0.061803360841806286,-0.9929360352815534,0.2758504867745725,-0.6759407739426775,-0.849328267457306,-0.7746963785657833,0.9953797229890918,-0.6720202335593313,-0.9815406413447161,-0.9953323493351839,-0.015449791996250316,0.6618882312602365,-0.392078879371725,-0.9291723762385974,0.8796609031113981,0.9680223896944483,0.4922450730701916,-0.7998665868383856,-0.9999996833986599,-0.5953227439885683,-0.6272260086886526
847596061_AQUABELLA,0.66037568394545,-0.4371969078018839,0.9562416761792734,0.950955938485468,-0.5757337427871033,-0.8930339975309757,0.4859452198135222,0.22282483252085963,-0.8643272978025804,-0.5472091522746546,0.6586099772455871,0.9965525175517252,-0.7338832704718904,0.2143079431018336,-0.8105913104089606,0.07178851742155105,-0.1671072815082435,0.34775235099427904,-0.550145220793034,-0.4314063097555616,-0.6558182676546925,-0.25101908740365175,-0.9628505627687907,0.7040814554074836,-0.17629180928480903,-0.17923559449822962,0.7509940585648729,0.798821859553028,-0.9986044594024718,-0.1336827166629483,-0.393911189805464,0.9215360563877294,1.0,-0.18292807881392262,0.9782218866316276,-0.9814684603801987,-0.9549169273008187,-0.07304747724537128,0.7013171382156648,0.8743850616527805,-0.687691192992637,0.9839337228928682,0.9970469053627261,0.48231799577147705,0.07733325363671148,0.7407192043213227,0.346362125595641,0.897645829157504,-0.15863643401464836,-0.9833713924467908,0.549160061069505,-0.9784230998945732,-0.5740623239495742,-0.7208707961746647,0.4568027934889205,0.30993286015152344,-0.6258917719570662,-0.9814217949594785,0.2007201040797672,-0.8235428470588673,0.898760937240644,-0.3256966953803578,0.8619845521074456,-0.9778159998953034,0.9934144917780552,-0.3305964904827009,-0.868955078479601,0.6274334228325812,-0.9090584822498696,-0.9876528130445766,-0.46838014298026037,0.8799957106838703,-0.33174732893353553,-0.8302626660595788,-0.9547074466513338,0.37400891260384406,0.3188886026065357,-0.004112008820034165,-0.7127346894644713,0.9953118394009447,0.9894761475877701,0.11562953357501662,-0.5040611662607204,-0.9212267844118247,-0.23662328633945529,-0.27559446976636315
478439854_PITCHOUN GYM,0.6174630723567692,-0.8042145909736369,-0.46256452944091764,0.13015034598580433,-0.6985228061695571,-0.27903522194675034,-0.948134860634997,-0.9991699462749736,0.6525531844570159,-0.7227727658827049,0.6193090267793607,-0.2638618503743574,0.8020615660511969,-0.9994874262964318,-0.4274509092429441,0.9674575746182251,0.9998708963322471,-0.9853795395821683,0.9216153036738556,-0.8080186761732425,-0.6222129528407602,0.9975671344687969,-0.08934591067337007,0.5693406102852978,0.999977245914311,0.9999929516594361,0.5117892041020955,0.44529002803291906,0.23459390626507576,-0.9498476138007671,0.9756964844448315,-0.5503156811677516,-0.18292807881392265,1.0,-0.38300380844266846,0.367928487104542,0.4665449112269247,-0.9671374065848338,0.5725303981269334,-0.6369945982205919,-0.5879549292806853,-0.3555106856884081,-0.10688871334525812,-0.9494444103767224,0.9660357060708068,0.5249804086644804,-0.9856310124449981,-0.5974856476847447,-0.9416579765050643,0.3584277800952501,0.7211587556477518,0.3821060802008996,0.910007342334835,-0.5495073160673777,-0.9581197417741023,0.878020208489307,0.8812431359624964,0.368154779078291,-0.9998356748335878,-0.40703328232106845,0.2666323229526709,0.9890997247942653,0.3406995035553779,0.38480121909011805,-0.06908077827650802,-0.8673718857419106,0.6454966097734686,0.6507559728689611,-0.243345481845383,0.026654229809386986,0.954298554060431,-0.6279428566314171,0.9881360653545922,0.6998457420088079,0.467168210844499,0.8433592825773513,-0.9901331188298479,0.9838701882681133,0.819977123157396,-0.08698462158815368,-0.3232574846715514,-0.9976837779926899,0.9413016224960963,0.5509799155893719,0.9984920015360971,0.9954677083594843
751982158_BRETIGNY FD,0.49012837493463685,-0.2410015111800793,0.996144570436205,0.866041544564881,-0.39348501244987605,-0.7801847907277775,0.6567691192742381,0.42031560617416064,-0.9498929298958936,-0.36156351281288074,0.48807958867791434,0.9920697170868349,-0.8588924092928755,0.41238015343080475,-0.6713873686759941,-0.13680126121616049,-0.3681113095494855,0.5347861763365032,-0.711492600580809,-0.23475752264064845,-0.4848434051855802,-0.4464685725683411,-0.8858325588666129,0.5413541985889334,-0.3767635569194719,-0.3795328572446751,0.5975838451723964,0.6565625048972655,-0.9878185488235507,0.07492749872559235,-0.5761127533483352,0.9820615288347363,0.9782218866316276,-0.38300380844266846,1.0,-0.9998677176246298,-0.9957401901438339,0.13555074564281766,0.538083400649734,0.9560584217173268,-0.5220239505537201,0.999562381336487,0.959393393804498,0.6536374526228382,-0.1312912287068731,0.5851445941836879,0.5335330107660634,0.9695729681729527,0.049751921258153683,-0.9996498845550386,0.3637373461370826,-0.9999995279596965,-0.7315144189443803,-0.5613167765144101,0.6314949086424102,0.10584188190290958,-0.7741406122644492,-0.9998716464786281,0.39968652575064095,-0.6878673076622982,0.7881843847394859,-0.5148480749659164,0.737991859894484,-0.999998105433907,0.9479981976977899,-0.1275055763161085,-0.9527513840021895,0.4521468412365327,-0.8027763906532374,-0.9336272395274937,-0.6415662557055661,0.9594191519165041,-0.5203298062461965,-0.927870367318023,-0.995674955573365,0.17336559037667298,0.5086693566761084,-0.21158259784970435,-0.8428035850076803,0.9535608852109709,0.9979606149375251,0.3192809959287982,-0.6723482234680126,-0.9819111725363425,-0.433137520899677,-0.4691163942114194
837934215_SCO ACADEMY,-0.5042408514113663,0.2567551271337054,-0.9945859293707513,-0.8740589821081916,0.4083857965236153,0.7902560851789047,-0.6444170073658521,-0.4055015859735075,0.944683264419852,0.37668023091204217,-0.5022110223775831,-0.9939828007225155,0.8504486214629943,-0.39750807815846034,0.6833525871744095,0.12067117052858975,0.3529398000592621,-0.5209717903330292,0.6999692356512964,0.25053683721886316,0.49900457394230907,0.4318556835654517,0.8932623784109094,-0.5549580349980937,0.36164737897212085,0.36443471191133325,-0.6105461036368068,-0.6687438122210453,0.9902188624895144,-0.05869839944474988,0.5627420916675503,-0.9788646961598877,-0.9814684603801987,0.367928487104542,-0.9998677176246299,1.0,0.9941087907953299,-0.11941802457728479,-0.5517217765863761,-0.9511634676606264,0.5358277379322064,-0.9999112919315336,-0.963854349698737,-0.6412415778356135,0.11514974419781392,-0.5982568755490196,-0.5197059116739725,-0.9654630206208765,-0.03350057370460743,0.9999480108171146,-0.3788400177252736,0.999883049249882,0.7203278153709867,0.5747033794303806,-0.6187998877801765,-0.12200142905937615,0.7637422975359922,0.9999999703844008,-0.38472439510492545,0.6995819786333927,-0.7980901837409775,0.5008363654370955,-0.7488699532745313,0.99983416255177,-0.9530495193143951,0.14362086162243212,0.9476848660425138,-0.466594409935792,0.8123686403042301,0.939330575119546,0.6290051029973854,-0.954705796143089,0.5063713067068722,0.921682394644555,0.9940321501549751,-0.18936127503050157,-0.4945986011924641,0.1956579361685612,0.8339379774563723,-0.958333741736863,-0.9988668350431152,-0.30382515592705733,0.6602194288997558,0.9787016502504027,0.41842020937794283,0.454690206393882
501676167_N'JOY,-0.4076713716955613,0.15048917414250584,-0.9999898981859175,-0.816253231721854,0.30704336060622606,0.7191835738807645,-0.723501255958993,-0.5021885093448081,0.9746670987811439,0.27405767904253353,-0.40552538346184647,-0.9762547486867216,0.902456239733543,-0.494621916720547,0.6001948101564144,0.2275551011515985,0.45227229613432374,-0.6104188332797106,0.7732525411684484,0.1441307842895403,0.4021368484985806,0.5270702732870192,0.839276221234538,-0.46152397702783315,0.460567531754073,0.4632207344109861,-0.5211089434190018,-0.5842192379009307,0.9692628402628866,-0.1665525731602411,0.6490229669379526,-0.9952640819257411,-0.9549169273008187,0.4665449112269247,-0.9957401901438339,0.99410879079533,1.0,-0.22632576152155265,-0.458073765171196,-0.9790176493921461,0.44115707433181295,-0.9925769498089837,-0.9292986011674828,-0.7206333635073342,0.2221372621921066,-0.5078815510103756,-0.6092440143704232,-0.9880144026206937,-0.14162924004591976,0.9929519037704952,-0.2763002497728712,0.9956501317524461,0.7912650043542774,0.48261801398300364,-0.7002975632635942,-0.013705488186572386,0.8292089567220157,0.9941351399639718,-0.48250239131256867,0.618012507634257,-0.7280812623225046,0.5916992146042994,-0.6726283894209495,0.99591778394585,-0.9146137928719936,0.035511568083704655,0.9766997501290635,-0.36798052427374994,0.7443776330149324,0.8966186550727502,0.7095595765162732,-0.9813320886916843,0.5968518442499491,0.9583007459696471,0.9999997516111921,-0.08181983621000592,-0.5858861728960509,0.3007972581402751,0.8888392511936094,-0.9217271916951945,-0.9878239000083705,-0.4052984366547972,0.7377363595124977,0.9951864144545018,0.5143979624826259,0.5485462538736954
487740383_STAR RECEPTION,-0.7971680145906666,0.9288992554726931,0.22194527538273282,-0.3779649257036031,0.85750879126958,0.5140209175278132,0.8361573038177057,0.9559773384932212,-0.4384492156244428,0.8747320880251022,-0.7985839917791313,0.009947038746822272,-0.623852572960282,0.9585020267441753,0.6432594335265958,-0.9999992033320609,-0.9710979827662327,0.9096791965732981,-0.7926513637727676,0.9312607406068503,0.8008078810430596,-0.9470598273730718,0.33964719805849597,-0.7596534836462852,-0.9688305833509606,-0.9680851997797603,-0.7134031435805862,-0.6583124615810348,0.020274377163185548,0.9981418118877977,-0.8879187486135258,0.31993957563084796,-0.07304747724537128,-0.9671374065848338,0.13555074564281766,-0.11941802457728479,-0.22632576152155262,1.0,-0.7621744483983757,0.4200647512679483,0.7742978847857795,0.10618327500451208,-0.14942157771555253,0.8384238370795616,-0.999990763842664,-0.7241276437657246,0.9102938396738973,0.37396940150759583,0.9962873512172724,-0.10928793837465348,-0.8735993022898535,-0.13458801149239102,-0.7746903184464571,0.7438757069561347,0.8538231853121262,-0.9708582743611218,-0.7321065521231174,-0.1196596540707887,0.9623693674480709,0.6258963572181895,-0.5029199376013154,-0.9191571155036566,-0.5685460473440448,-0.1374790912104037,-0.18683627531198593,0.9654001160153336,-0.4300938742665027,-0.8224223960984725,0.4819598283304081,0.2283856398866892,-0.8469526846457813,0.4094312334108567,-0.9166147316343795,-0.49523468885322175,-0.22701224076909435,-0.9522678676780277,0.921966134029739,-0.9970196608543944,-0.6474963430980201,-0.16916448294273098,0.0720307752824452,0.9821923479244248,-0.8245402412206296,-0.32069338886876936,-0.9517210700188785,-0.938574433909019
391074242_TEAM ACTIVE GRAND OUEST,0.9984366275648412,-0.9477260665661175,0.462064658840756,0.8874248154607177,-0.9866241599501685,-0.9470745794615227,-0.28222101833533064,-0.5386564256948243,-0.24765438274702742,-0.98041918747811,0.9983025794067507,0.6397582878137671,-0.030463706566332818,-0.5459893314568853,-0.9859349332561671,0.7613566808452076,0.5856306265721564,-0.4244732391566664,0.20945216697792665,-0.9456552483035401,-0.9980800091699878,0.5139815007314696,-0.867757747979505,0.9999924523203412,0.5780482523647414,0.5756046547526239,0.9973858527598647,0.9890546002842165,-0.6626912413810228,-0.8002049776798715,0.37895779501469845,0.3694947406913762,0.7013171382156649,0.5725303981269334,0.538083400649734,-0.551721776586376,-0.458073765171196,-0.7621744483983758,1.0,0.26732339527898175,-0.9998206540228132,0.5627816479289678,0.7539893359249242,-0.28619549534754246,0.7649497690995758,0.9983818172736701,-0.4258149641614905,0.31536915626650347,-0.8150770881428202,-0.5601975501760222,0.9808758650043999,-0.5389021321554951,0.18108961939665127,-0.9996132044224926,-0.31376438253082484,0.8951088171748046,0.11700969764374804,-0.5515187789582989,-0.5575734928338721,-0.9819314374117494,0.9428574449827807,0.4455641201848581,0.9658925264422532,-0.536441635043515,0.7783740035474737,-0.9046204322448554,-0.2566303566971897,0.9951044088289646,-0.9345602164139508,-0.8043318428555672,0.3013387062432159,0.2785657017260761,0.43981942731673324,-0.18495490981916615,-0.4574471229092966,0.9234132959074012,-0.45199106372467407,0.7099595542696162,0.00016355539664675753,0.7669745119014992,0.5907900713352682,-0.6269749278067294,0.2621584534011024,-0.36875519573101856,0.5266575634430565,0.49196446686558337
518825450_ESPACE OREANE,0.21304423467746209,0.054123247548011996,0.9780918227758053,0.6814064002275536,-0.10666866598960635,-0.5625061172291348,0.8489914057585405,0.6678679175106287,-0.9997928279325947,-0.0723337337859436,0.21074865506014828,0.9116276387124995,-0.971303297327403,0.6613465294688927,-0.4246107169089682,-0.4212099227209278,-0.6245258076771859,0.7590170439618632,-0.8862415408200311,0.06054119687705091,-0.20712641426436357,-0.6891839169885586,-0.7108724356409803,0.2710652479189676,-0.6317798759478086,-0.6340958464849894,0.33625449246378963,0.4065776119031201,-0.8987910515549231,0.363987160239441,-0.7904309621408525,0.9941897204408103,0.8743850616527805,-0.6369945982205919,0.9560584217173269,-0.9511634676606265,-0.9790176493921461,0.42006475126794823,0.2673233952789817,1.0,-0.24902636107417825,0.9469675362080959,0.8345394864626425,0.846793645853869,-0.41616052235796086,0.32168732772418185,0.7580510869033437,0.9987386698085522,0.3403788928351821,-0.9479663772259843,0.07466005158558275,-0.9557731092688836,-0.8992656797579448,-0.2940186901628928,0.8310690076794829,-0.19033841565157986,-0.9257082064793154,-0.9512385662227437,0.6508642014748268,-0.4448433448729362,0.5731181903135583,-0.7435593662206071,0.5077252030175384,-0.9566272979658423,0.8130307968309561,0.16888048985148157,-0.9999386164660884,0.17078216983571703,-0.5926859582147791,-0.7875729857647567,-0.8382608060608875,0.9999317181914102,-0.7478280368219663,-0.9964245438881728,-0.9791610321558019,-0.12298917492683352,0.7387311909344163,-0.48882406729099825,-0.9635631361860924,0.8233551418827596,0.9353944268101866,0.5830826852356602,-0.8598234806389178,-0.9942750607518763,-0.6783526631877027,-0.7074172530479186
